Population,State,County,electricity (kWh),Nat. Gas (cu.ft.),FUELOIL (gallons),Vehicle miles traveled,Transport (tCO2e/yr),Housing (tCO2e/yr),Food (tCO2e/yr),Goods (tCO2e/yr),Services (tCO2e/yr),Total Household Carbon Footprint (tCO2e/yr),Households,Total County Carbon Footprint (tCO2e/yr)
14007,TX,GAINES ,11757.23945,34421.58173,0.225472098,26779.76712,17.54099006,15.45950786,9.193086314,4.633511436,4.814289811,51.64138547,5255.0,271375.4807
6686,TX,SOMERVELL ,12431.33783,26241.64514,0.0,30168.03814,20.07216046,12.68330969,8.226640742,5.103078796,5.57898761,51.6641773,2675.0,138201.6743
3080,TX,LIPSCOMB ,12414.19967,48839.40741,0.0,27249.37175,18.01672807,17.08639191,7.570266234,4.517754209,4.886679552,52.07781998,1549.0,80668.54315
9807,TX,PARMER ,11450.61298,44913.41841,0.184231853,27437.05343,17.96643277,15.91636982,8.932906087,4.613165343,4.816595326,52.24546936,3641.0,190225.7539
94432,TX,KAUFMAN ,12348.76954,27332.74904,0.53437599,30266.67947,20.21780365,12.77076318,8.270631989,5.245343364,5.766265159,52.27080734,39059.0,2041645.464
86911,TX,COMAL ,12728.74328,25516.29091,0.340759798,28852.50388,19.57594149,12.93516096,8.039696586,5.544644313,6.203890329,52.29933368,526939.0,27558558.59
7830,TX,CASTRO ,11540.24882,49492.81761,1.40257034,27059.859,17.73846942,16.30902775,8.864091954,4.612853394,4.820071345,52.34451387,3035.0,158865.5996
108224,TX,HAYS ,11858.61047,24693.29201,1.319136631,30002.55211,20.24300933,12.23839633,8.289255526,5.550409904,6.17303235,52.49410345,362215.0,19014151.68
19933,TX,MOORE ,10952.25167,47185.55224,0.575831075,27831.26669,18.3529751,15.58093779,8.919951337,4.835815289,5.119652627,52.80933214,7367.0,389046.3499
45535,TX,WISE ,12258.30865,27424.64684,0.853603605,31628.15751,21.06407437,12.72660346,8.30686461,5.259552051,5.785498495,53.14259298,18023.0,957788.9533
58472,TX,BASTROP ,12589.37018,25631.16484,1.677827593,30898.02526,20.70996159,12.79867981,8.278178102,5.407088018,5.985806028,53.17971355,22764.0,1210582.999
3266,TX,HEMPHILL ,12163.16436,44708.32337,0.0,29040.0,19.26151582,16.60265221,7.53,4.743129129,5.191014172,53.32831132,1506.0,80312.43685
8822,TX,OCHILTREE ,11569.47426,46647.45636,0.0,28144.58173,18.75748127,16.14815339,8.253965087,4.9999291,5.435622902,53.59515175,3672.0,196801.3972
2733,TX,OLDHAM ,12053.84056,38138.03258,6.763518362,30082.9045,19.82256054,16.12801826,7.908265642,4.710365786,5.094613076,53.66382331,1055.0,56615.33359
2386,TX,SHERMAN ,12486.69895,48843.49085,0.0,28798.0,18.95058313,17.15719507,8.07,4.596368223,4.932584629,53.70673105,961.0,51612.16854
131734,TX,JOHNSON ,12335.153,28287.34061,0.969233623,31495.98524,21.08249864,12.86863946,8.521656292,5.479822,6.047530169,54.00014656,48178.0,2601619.061
249506,TX,BRAZORIA ,13802.0179,28190.18421,0.926538509,28625.95009,19.51538854,13.80933839,8.499555161,5.787488715,6.465418788,54.07718959,93298.0,5045293.635
5707,TX,HANSFORD ,12170.67814,48435.64452,0.0,29586.69161,19.54971647,16.8321665,7.934497985,4.771256553,5.17131336,54.25895086,2476.0,134345.1623
30019,TX,WILSON ,13590.81081,26057.74021,0.90108236,32415.75262,21.4116337,13.52218147,8.671387121,5.153926958,5.581588937,54.34071819,11207.0,608996.4288
78052,TX,PARKER ,12564.1526,27266.62813,0.61776859,32338.05864,21.70335259,12.97283816,8.262032747,5.585721293,6.221867911,54.7458127,30853.0,1689072.559
1917,TX,ARMSTRONG ,12617.31461,43953.63317,3.206999125,35474.0,23.29833635,14.1713246,7.74,4.945926293,5.421746129,55.57733337,808.0,44906.48536
290137,TX,MONTGOMERY ,14074.35322,29121.22292,0.831269239,30092.17624,20.6305377,13.80133343,8.537746651,6.134774304,6.927848308,56.0322404,153235.0,8586100.357
116165,TX,ELLIS ,13355.75033,30409.08325,0.769782558,32310.54517,21.77069883,13.68658052,8.880435415,5.866662742,6.518348545,56.72272605,40869.0,2318201.091
724,TX,ROBERTS ,12947.82131,48974.98444,0.0,32614.0,21.61519144,17.66829101,7.23,4.856859242,5.417768017,56.78810971,368.0,20898.02437
6205,TX,CARSON ,13046.25753,46387.36673,0.0,32149.12957,21.30862139,17.52471674,7.767157131,5.005027701,5.517109358,57.12263232,2695.0,153945.4941
425796,TX,DENTON ,13386.10531,32911.69607,0.373561696,29975.51846,20.88336419,13.96771553,8.280093425,6.576496702,7.562992195,57.27066204,186153.0,10661105.55
246303,TX,WILLIAMSON ,14488.05281,31646.12263,0.245476053,31432.34639,21.69915009,14.61237162,8.526537801,6.513287855,7.442249303,58.79359667,405652.0,23849740.08
484986,TX,COLLIN ,13950.75569,34198.26803,0.098238684,29322.57174,20.8543449,14.51551221,8.082222167,7.111432235,8.314144647,58.87765615,674703.0,39724931.24
30901,TX,KENDALL ,13569.14098,26374.79512,1.4295398,35055.10378,23.93342579,13.73586243,8.149525582,6.433016763,7.38409057,59.63592113,12255.0,730838.2134
1095,TX,HARTLEY ,13658.21548,50861.79867,0.0,34481.92877,22.74777718,18.44293685,8.481945205,5.223542877,5.694087643,60.59028975,444.0,26902.08865
41204,TX,ROCKWALL ,13982.85902,32801.93469,0.0,35157.8338,24.04881681,14.48305303,8.642176245,6.639163541,7.593227557,61.40643719,15019.0,922263.2801
332962,TX,FORT BEND ,15647.60948,36465.21716,0.453744624,31183.89657,21.64392341,15.86512525,9.411621206,6.894597909,7.83016109,61.64542886,1133634.0,69883354.1
921,UT,DAGGETT ,8104.251705,29749.04035,0.0,16261.10098,11.33775816,8.360750745,7.43980456,4.606331882,5.026692421,36.77133777,1084.0,39860.13014
8598,UT,GRAND ,10626.35086,49383.14992,0.0,22092.612,14.9167256,10.94727163,7.308764829,4.567314599,4.989250611,42.72932726,4137.0,176771.2269
13580,UT,SAN JUAN ,9276.484484,35939.00807,6.565325675,21453.40302,13.95165399,9.332515994,10.70272312,4.520101653,4.449036807,42.95603157,4502.0,193388.0541
6046,UT,KANE ,9635.605967,24549.11718,36.10164836,25090.42028,16.7429568,9.441413419,8.048484949,4.735895849,5.107203427,44.07595444,3767.0,166034.1204
4694,UT,GARFIELD ,10730.52395,32030.87287,35.4512829,23709.23221,15.85175459,10.40362522,8.817066468,4.8638937,5.171874639,45.10821462,2742.0,123686.7245
90354,UT,WASHINGTON ,11441.32184,38786.69084,3.076567908,22855.76017,15.41725949,10.80255577,8.972554286,5.040480692,5.391062677,45.62391292,36478.0,1664269.095
2509,UT,WAYNE ,10408.34668,24601.76379,107.4199848,25169.18254,16.66311192,10.84590271,8.537540853,4.655069731,4.930325949,45.63195116,1329.0,60644.86309
16038,UT,DUCHESNE ,10179.5228,46641.91412,2.726554014,24872.87043,16.39453995,10.73464759,9.355218855,4.718629265,4.904718023,46.10775369,7760.0,357796.1686
1371,UT,PIUTE ,12981.82697,55003.11931,38.0670523,24223.77681,15.98616867,13.0736046,8.293522976,4.462182503,4.693664422,46.50914317,701.0,32602.90936
20422,UT,CARBON ,10827.26249,71065.44328,0.135974447,26320.56126,17.52041435,12.6524156,8.072936539,4.763646037,5.147229397,48.15664192,8741.0,420937.2071
33779,UT,IRON ,12109.99794,50026.15484,45.99742619,25237.10998,16.66948548,12.35494304,9.366457562,4.806883484,5.019610886,48.21738045,13618.0,656624.287
6038,UT,BEAVER ,11501.16577,51668.40831,84.16555813,25330.61113,16.84397154,12.65183644,8.799320967,4.843096155,5.150807623,48.28903272,2669.0,128883.4283
1951,UT,RICH ,10768.16744,50929.14108,33.77774092,24660.74065,16.64532894,11.63930985,9.104284982,5.259074574,5.667847198,48.31584554,2402.0,116054.661
23566,UT,UINTAH ,10307.22749,50915.56456,1.449411022,27392.42324,18.08264324,11.1259101,9.128757108,4.890671431,5.162674063,48.39065595,8439.0,408368.7455
22823,UT,SANPETE ,12354.21994,64398.82426,32.75766265,27985.25623,18.31026508,13.48514319,9.830391272,4.850837002,5.010657761,51.4872943,7901.0,406801.1123
200539,UT,WEBER ,11837.44229,77539.45242,0.671717479,25400.91579,17.3055615,13.6931162,8.914921586,5.535766487,6.067118041,51.51648382,71504.0,3683634.659
18842,UT,SEVIER ,13203.5131,61471.62003,36.89049723,27855.50547,18.42218215,13.78599945,9.095217599,4.963823473,5.268733523,51.5359562,7016.0,361576.2687
12277,UT,MILLARD ,12344.53151,55226.0229,28.28969368,29016.94111,19.13747753,12.82542644,9.609891667,5.105299632,5.381446954,52.05954222,4472.0,232810.2728
91391,UT,CACHE ,12145.48435,71540.23558,3.480507328,28793.61491,19.07892563,13.46591097,9.786403037,5.265307038,5.577596047,53.17414272,29035.0,1543911.234
898383,UT,SALT LAKE ,12396.34591,76693.91491,0.2629144,25812.93377,17.76771769,13.94126548,9.30844731,5.965676664,6.591114747,53.57422189,310968.0,16659868.63
11032,UT,EMERY ,12384.59098,60185.31735,0.291073438,32122.00354,21.1640038,12.73070469,9.295216642,5.20434885,5.562674476,53.95694846,4188.0,225971.7001
15106,UT,WASATCH ,12487.59304,69649.71548,0.847523331,27818.88832,18.90406521,13.4942627,9.558521117,5.878795464,6.436621452,54.27226594,6180.0,335402.6035
40732,UT,TOOELE ,12432.7672,65603.93995,17.65847948,30846.91459,20.64044647,13.31064337,9.337037464,5.621702836,6.12234174,55.03217188,13807.0,759829.1972
7969,UT,JUAB ,11907.6828,53593.75956,58.28204447,32851.484,21.53859789,12.8139655,10.07294516,5.285066124,5.561480446,55.27205512,2696.0,149013.4606
29754,UT,SUMMIT ,13424.44364,66363.14403,1.117346132,25825.85582,18.49638649,13.66679657,8.638618673,6.928470713,7.987126527,55.71739897,17069.0,951040.2831
368457,UT,UTAH ,13485.17323,72717.98116,0.921118511,28998.2098,19.42229418,14.24255404,10.82483476,5.875904215,6.252286438,56.61787362,104265.0,5903262.593
42745,UT,BOX ELDER ,13429.88301,76988.23336,2.126287248,31216.27652,20.8086151,14.60491243,9.684467423,5.621034836,6.069817227,56.78884702,14209.0,806912.7274
234988,UT,DAVIS ,13979.94959,80704.04728,0.14577804,29932.048,20.41218578,15.14341842,9.984958594,6.317371598,6.967122535,58.82505693,73064.0,4297993.959
7129,UT,MORGAN ,16190.33458,81251.50377,0.0,40306.81288,26.53889089,16.23123779,10.45353345,6.031345826,6.516804142,65.77181211,2152.0,141540.9397
186897,VA,RICHMOND CITY ,10149.66201,44162.14304,132.1160962,15130.30673,10.54752309,13.04298623,6.834137306,4.304906445,4.704740496,39.43429357,220886.0,8710483.369
19279,VA,FREDERICKSBURG CITY ,10099.76245,39653.10426,67.85027108,17037.0,11.95832127,11.91629508,6.27,4.537001819,5.097894916,39.77951309,43596.0,1734227.653
16604,VA,BRISTOL ,9321.59587,35635.187,42.78398257,17962.0,12.19907638,12.70117948,6.54,4.09709135,4.46091125,39.99825847,13535.0,541376.4283
238337,VA,NORFOLK CITY ,10880.7344,40530.0278,74.48525159,16462.48072,11.38510785,12.54687533,7.460476636,4.496568766,4.872498358,40.76152695,94923.0,3869206.422
6392,VA,NORTON CITY ,9110.365821,23033.44646,119.8058602,20003.0,13.25827183,12.57056346,6.93,3.896675319,4.130042252,40.78555286,3050.0,124395.9362
56134,VA,CHARLOTTESVILLE CITY ,10158.74059,37709.54887,48.59009822,18877.21431,13.0177378,11.63846576,6.86130046,4.577359548,5.06608714,41.16095071,40934.0,1684882.356
21744,VA,RADFORD ,9418.209472,32912.92997,72.73423865,20876.54507,14.04962458,13.73194426,6.559947572,4.301015988,4.673230035,43.31576243,9054.0,392180.9131
13093,VA,NORTHAMPTON ,11565.19871,23251.63943,313.4976183,19310.26831,13.04804048,14.36153722,7.192688459,4.28682128,4.628639925,43.51772736,6547.0,284910.561
123274,VA,ALEXANDRIA CITY ,9513.353388,40566.33121,27.60287128,17542.9284,13.23220092,10.96088762,6.179374807,6.027716107,7.124603819,43.52478328,130802.0,5693128.702
183764,VA,NEWPORT NEWS CITY ,11328.55797,38036.83637,43.0414862,19705.42723,13.56621357,12.32342814,7.579879628,4.822975595,5.295011244,43.58750818,75734.0,3301056.344
13397,VA,FRANKLIN CITY ,10428.90192,24350.44721,179.2674792,21379.0,14.42654929,12.62345298,7.35,4.488632789,4.881870823,43.77050587,5993.0,262316.6417
21803,VA,LEE ,10594.90955,23806.44155,122.0328576,22548.60909,14.79160151,13.82205978,7.183553181,3.891366885,4.097233943,43.7858153,10361.0,453664.8323
100386,VA,PORTSMOUTH CITY ,12442.80225,47436.86414,44.05974132,18611.32306,12.81955931,13.62725731,7.541859423,4.692970118,5.127242285,43.80888844,41605.0,1822668.804
7763,VA,ALLEGHANY ,10453.67301,44842.15246,139.0149094,21850.92207,14.67589822,13.5795083,6.874834471,4.305713227,4.700819594,44.13677381,3736.0,164894.987
59321,VA,PETERSBURG CITY ,11441.41416,38051.05179,111.7164848,20019.82883,13.69892966,13.27916693,7.406565634,4.671897024,5.121982897,44.17854214,25293.0,1117407.866
38305,VA,ACCOMACK ,11474.91681,23296.40957,300.1151763,20558.87043,13.81124054,14.10158107,7.421666362,4.351850341,4.67584701,44.36218532,19550.0,867280.723
32614,VA,MECKLENBURG ,11049.86944,25520.39625,205.8994871,21829.66462,14.68251333,13.39333767,7.147144478,4.402337023,4.794749017,44.42008152,17601.0,781837.8548
9901,VA,LUNENBURG ,11010.90348,23140.07826,301.1784164,21745.50439,14.46040929,14.38467944,7.097398243,4.111134244,4.414369629,44.46799085,4204.0,186943.4335
41032,VA,WISE ,10096.51473,23897.99383,100.8738744,23378.68091,15.44765222,13.2043378,7.330285631,4.159762739,4.437720139,44.57975853,18196.0,811173.2862
106198,VA,ROANOKE CITY ,10190.7356,47044.49778,100.5701742,19143.81162,13.10823344,15.6935315,6.660439556,4.404732302,4.864652037,44.73158883,72589.0,3247021.302
14458,VA,DICKENSON ,10465.81743,23436.35536,156.360923,23550.96099,15.43628536,14.09261634,7.215103749,3.957566075,4.174401415,44.87597294,6817.0,305919.5075
18996,VA,GREENSVILLE ,10654.64722,23891.46091,224.8013295,22218.11539,14.89178651,13.28513449,7.465994946,4.447756647,4.804712328,44.89538492,6995.0,314043.2175
24439,VA,WINCHESTER CITY ,9862.937382,38895.12732,138.4319062,18747.0,12.96570686,15.33543421,6.87,4.62156285,5.125933752,44.91863767,23921.0,1074498.732
26973,VA,BUCHANAN ,10231.22749,23952.59844,141.5315797,24185.39554,15.76901004,13.89880159,7.387847848,3.897426488,4.076170678,45.02925664,11863.0,534182.0715
22320,VA,PRINCE EDWARD ,10896.52612,23736.54337,244.6918071,22227.03289,14.92329848,13.69059151,7.250473118,4.445427449,4.825543583,45.13533415,8668.0,391233.0764
64938,VA,DANVILLE CITY ,11076.34236,44081.10546,74.86756467,19529.75182,13.24943531,15.89298818,7.009705257,4.341853288,4.730495368,45.22447741,30127.0,1362477.831
23100,VA,SCOTT ,10222.67146,23631.03379,117.7975432,24080.96502,15.9380936,13.46904128,7.107579221,4.196532325,4.518191557,45.22943798,11115.0,502725.2032
133638,VA,HAMPTON CITY ,12497.95834,44622.49202,34.65242267,20126.53608,13.94831034,13.40148072,7.484322274,4.988346974,5.534018778,45.35647908,57124.0,2590943.511
18257,VA,BRUNSWICK ,11305.51526,25163.11647,196.421364,22749.44284,15.23556823,13.46526094,7.448485512,4.459549902,4.828845394,45.43770998,7387.0,335648.3636
46576,VA,TAZEWELL ,9807.01688,25697.70279,138.3964314,24086.74566,15.94905935,13.61900826,7.195392047,4.233131663,4.55365051,45.55024183,20815.0,948128.2836
12627,VA,LANCASTER ,12204.44708,23464.59003,267.6888008,20862.86402,14.32295812,14.84717717,6.641812782,4.660824171,5.20600728,45.67877952,7207.0,329206.964
27173,VA,HOPEWELL CITY ,11691.45042,36937.35358,116.1747245,21859.0,14.86055157,13.45178439,7.44,4.745355587,5.206939072,45.70463062,11602.0,530265.1245
15511,VA,LEXINGTON CITY ,11195.71407,39362.20244,109.2165843,23253.0,15.76499291,13.30628925,6.87,4.680379128,5.196728599,45.81838989,6290.0,288197.6724
36709,VA,HALIFAX ,10584.29696,23726.06655,246.4265345,24353.66006,16.17369796,13.48860151,7.279397151,4.347547064,4.697412426,45.98665611,16645.0,765447.8909
2483,VA,HIGHLAND ,9923.500917,23671.73098,189.4566291,24013.4994,16.05554406,14.3431449,6.731043093,4.336338044,4.768503809,46.2345739,1734.0,80170.75115
55315,VA,HARRISONBURG CITY ,9947.44786,31736.10066,131.3446433,22986.9968,15.47520259,13.29116569,7.772412908,4.700145486,5.101759711,46.34068639,19355.0,896923.985
16297,VA,WESTMORELAND ,11352.2199,23565.09243,234.1454022,22767.0848,15.4363516,13.78352126,7.279695036,4.727320425,5.207905721,46.43479405,9092.0,422185.1475
11970,VA,SUSSEX ,11723.82001,23781.492,222.2491418,23722.78162,15.86157286,13.90658828,7.381989975,4.455293962,4.849463383,46.45490845,4318.0,200592.2947
34817,VA,MARTINSVILLE CITY ,10628.82488,30380.32269,199.6755636,21100.0,14.21992932,16.13715191,7.05,4.363834666,4.752138567,46.52305446,15754.0,732924.2
11061,VA,MIDDLESEX ,12200.53434,23925.79159,163.7405996,22984.00118,15.72736062,13.51402093,6.947439653,4.883075879,5.469629831,46.54152691,6847.0,318669.8347
84122,VA,MONTGOMERY ,9621.752551,30080.98799,95.69974066,23982.90864,16.02938022,14.03370524,7.190520197,4.456742733,4.857553953,46.56790235,32790.0,1526961.518
11199,VA,NORTHUMBERLAND ,12053.32882,23346.85979,284.8787123,21547.16725,14.80930904,14.91605454,6.764106617,4.777559064,5.356078053,46.62310731,7348.0,342586.5925
14393,VA,CHARLOTTE ,11177.78466,23629.08203,229.568628,25165.04148,16.64384564,13.59356643,7.393898423,4.333529359,4.661027185,46.62586704,6670.0,310994.5331
85246,VA,LYNCHBURG CITY ,10553.85019,35305.45201,126.0079675,20396.94,14.03205269,15.6415573,6.990579617,4.731120299,5.257783474,46.65309338,36349.0,1695793.291
16498,VA,NOTTOWAY ,10745.66071,23594.34779,317.2281566,23527.28603,15.65898121,14.49962789,7.461173476,4.364261362,4.704925093,46.68896904,6724.0,313936.6278
28218,VA,RUSSELL ,10338.56251,23890.55807,158.9065655,25484.42211,16.73991254,14.12224817,7.325654901,4.147720023,4.425397252,46.76093289,12749.0,596155.1334
8627,VA,BUENA VISTA CITY ,11275.96769,45079.24434,87.23100021,24879.0,16.642143,13.30196281,7.26,4.571871179,5.002863112,46.7788401,3689.0,172567.1411
9230,VA,RICHMOND ,11646.96333,23584.54775,243.297571,24366.79296,16.33072724,14.13859339,7.219979415,4.553432429,4.991538424,47.23427089,3706.0,175050.2079
17643,VA,GALAX CITY ,9902.939385,22720.48527,310.513338,22384.0,14.98228028,16.39034759,6.96,4.289856997,4.669487069,47.29197194,8372.0,395928.389
13790,VA,GRAYSON ,10020.19637,22626.63686,326.133939,23321.1467,15.51047924,16.64592163,6.855167513,4.192729574,4.550052023,47.75434998,7202.0,343926.8286
189910,VA,ARLINGTON ,10868.65986,45293.97819,35.57098104,18855.91393,14.35501829,12.27218634,6.609169343,6.6374111,7.884451594,47.75823666,90704.0,4331863.098
33576,VA,SMYTH ,9818.107768,27947.16627,233.5397019,24199.88709,16.09670698,15.5335248,7.127518763,4.339671729,4.706691756,47.80411403,15255.0,729251.7595
30341,VA,WAYNESBORO CITY ,12090.51795,47650.32942,69.58439797,24578.0,16.6318266,13.83792345,7.2,4.839457301,5.368435815,47.87764317,13274.0,635527.8354
13188,VA,SOUTHAMPTON ,12321.33967,24529.92545,181.8883408,25228.62337,16.87197387,13.86475913,7.499990901,4.659142851,5.085012635,47.98087939,5205.0,249740.4772
15500,VA,COVINGTON CITY ,11217.89872,42620.73322,158.4546411,25476.0,17.11412462,14.07384592,7.08,4.682432006,5.182274878,48.13267742,7231.0,348047.3904
31101,VA,PULASKI ,10402.91469,27773.61856,166.937334,24287.21877,16.28340814,15.43484808,7.030484229,4.524316662,4.96979073,48.24284784,14237.0,686833.4247
41658,VA,HENRY ,10168.8044,23911.50973,182.4155221,24790.29977,16.54367234,15.10388557,7.224074608,4.493057827,4.901661295,48.26635164,18853.0,909965.5274
18819,VA,PATRICK ,10331.3714,23675.3382,190.1067835,25821.68463,17.09233076,15.32676072,7.051152559,4.311914972,4.682931793,48.46509081,9638.0,467106.5452
13045,VA,BUCKINGHAM ,11293.49937,24240.79719,148.3978064,25572.18528,16.89593193,15.33157901,7.580097355,4.360900126,4.684197123,48.85270554,5096.0,248953.3874
50753,VA,WASHINGTON ,10575.15253,27731.14584,114.0255191,26022.58129,17.39452032,14.75125865,7.082708411,4.604244335,5.071580584,48.90431229,30970.0,1514566.552
5601,VA,BATH ,10571.41335,23360.02489,290.9415845,26603.45813,17.83260661,14.06827281,7.135693626,4.783039214,5.284161663,49.10377393,3195.0,156886.5577
20453,VA,CARROLL ,10647.14708,23116.76697,231.5677424,24958.27042,16.63609519,16.0930122,7.072685181,4.458563836,4.864829266,49.12518568,10393.0,510558.0548
33930,VA,STAUNTON CITY ,11396.00222,49010.10728,77.8710257,23011.0,15.65748932,16.68761378,6.81,4.730347495,5.272803233,49.15825383,14701.0,722675.4896
10302,VA,ESSEX ,11776.2204,24150.5356,227.5706917,25934.71607,17.46837461,14.06923883,7.388529412,4.884466771,5.405985791,49.21659541,5080.0,250020.3047
44288,VA,PITTSYLVANIA ,11140.45204,24403.1308,190.0653392,26949.98693,17.8913951,14.40598276,7.416022625,4.570838764,4.980469699,49.26470894,20060.0,988250.0614
29720,VA,WYTHE ,10589.08076,26065.18972,231.3330742,25553.086,17.01541693,16.26533319,7.119210969,4.46807466,4.884205067,49.75224082,13757.0,684441.5769
